Page Path,Writer,Team,GitHub Username
_docs/_developer_guide/platforms/legacy_sdks/ios/content_cards/implementation_guide.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/content_cards/integration.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/content_cards/multiple_feeds.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/content_cards/refreshing_the_feed.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/custom_app_store_review_prompt.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/behavior_on_click.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/custom_triggering.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/custom_view_controller.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/customizing_orientation.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/handling_in_app_display.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/key_value_pairs.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/modal_dismissal.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/customization/setting_delegates.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/implementation_guide.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/implementation_guide/shareplay.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/in-app_message_delivery.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/overview.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/in-app_messaging/troubleshooting.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/completing_integration.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/installation_methods.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/installation_methods/carthage_integration.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/installation_methods/cocoapods.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/installation_methods/manual_integration_options.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/installation_methods/swift_package_manager.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/ios_sdk_integration.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/other_sdk_customizations.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/initial_sdk_setup/overview.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/customization.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/customization/action_buttons.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/customization/advanced_settings.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/customization/badges.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/customization/custom_sounds.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/customization/ignoring_internal_push.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/customization/rich_notifications.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/implementation_guide.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/integration.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/push_primer.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/push_story.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/silent_push_notifications.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/testing.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/troubleshooting.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/push_notifications/unit_tests.md,Zair,SDKs,zairro
_docs/_developer_guide/platforms/legacy_sdks/ios/sample_apps.md,Zair,SDKs,zairro
